,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,AWND,CDSD,CLDD,DSNW,HDSD,HTDD,DYTS,DYHF,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate
0,41244099999,2023-01-01T01:00:00,24.2333333,55.7833333,299.0,"BURAIMI AUT, MU",FM-12,4,,55,64,,,,,73.0,,29.99,28.74,,59.0,320,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07641244 26/// /3209 10177 20128 39733 40155 333 0E021 55300 25022 58001 70000=,,,,,,,,,,
0,41176099999,2023-01-01T00:00:00,24.95,51.5666666,5.0,"UMM SAID, QA",FM-12,4,,51,62,,,,9.0,67.0,,30.27,30.26,6.21,56.0,360,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05241176 44/60 /3605 10167 20105 30246 40252 333 59012=,,,,,,,,,,
0,41178099999,2023-01-01T00:00:00,24.75,50.8166666,8.0,"ABU SAMRA, QA",FM-12,4,,56,63,,,,9.0,79.0,,30.29,30.27,7.46,59.0,310,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05241178 44/62 /3108 10174 20136 30251 40257 333 59011=,,,,,,,,,,
0,41216099999,2023-01-01T00:00:00,24.428333,54.458084,4.87,"BATEEN, AE",FM-15,4,30.24,59,70,,,,,69.0,,,,6.15,,300,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET051METAR OMAD 312000Z 30001KT CAVOK 21/15 Q1024 NOSIG=,,,,,,,,,,
0,41218099999,2023-01-01T00:00:00,24.261667,55.609167,264.87,"AL AIN INTERNATIONAL, AE",FM-15,4,30.24,54,63,,,,,73.0,,,,6.15,,330,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET051METAR OMAL 312000Z 33007KT CAVOK 17/12 Q1024 NOSIG=,,,,,,,,,,
0,41252099999,2023-01-01T01:00:00,23.2333333,56.4333333,327.0,"IBRI, MU",FM-12,4,,55,65,,,,,71.0,,30.19,29.97,,59.0,220,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041252 36/// /2205 10182 20129 30150 40224 333 0E018 55300 25022 5////=,,,,,,,,,,
0,41170599999,2023-01-01T00:55:00,25.117317,51.314989,39.62,"AL UDEID AB, QA",FM-15,4,30.26,54,59,,,,,82.0,FEW:02 100,,,6.21,,290,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET080METAR OTBH 312155Z 29005KT 9999 FEW100 15/12 A3026 RMK AO2A SLPNO ALSTG ESTMD $=,,,,,,,,,,
0,41194599999,2023-01-01T00:00:00,24.88611,55.17222,18.9,"AL MAKTOUM INTERNATIONAL AIRPORT, AE",FM-15,4,30.27,55,66,,,,,68.0,,,,6.15,,260,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET051METAR OMDW 312000Z 26003KT CAVOK 19/13 Q1025 NOSIG=,,,,,,,,,,
0,41184099999,2023-01-01T00:00:00,25.613483,55.938817,31.08,"RAS AL KHAIMAH INTERNATIONAL, AE",FM-15,4,30.24,61,61,,,,,100.0,,,,6.15,,200,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET051METAR OMRK 312000Z 20003KT CAVOK 16/16 Q1024 A3024=,,,,,,,,,,
0,41255099999,2023-01-01T01:00:00,22.8666666,57.55,462.0,"NIZWA, MU",FM-12,4,,45,61,,,,9.0,56.0,,30.15,28.61,,53.0,30,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05841255 36/// /0301 10161 20073 39689 40211 333 0E/// 59012=,,,,,,,,,,
0,41249099999,2023-01-01T01:00:00,23.9333333,56.2,633.0,"QUMAIRA, MU",FM-12,4,,53,63,,,,,72.0,,,28.04,,57.0,70,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07641249 26/// /0703 10171 20119 39497 48578 333 0E018 55300 27131 59011 70000=,,,,,,,,,,
0,41250099999,2023-01-01T01:00:00,23.7166666,55.9,257.0,"SUNAYNAH, MU",FM-12,4,,55,62,,,,,78.0,,30.2,29.32,,58.0,310,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07641250 26/// /3109 10166 20127 39930 40228 333 0E020 55300 20000 59009 70000=,,,,,,,,,,
0,41170099999,2023-01-01T00:00:00,25.261125,51.565056,10.66,"DOHA INTERNATIONAL, QA",FM-15,4,30.27,54,66,,,,,64.0,,,,6.15,,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET064METAR OTBD 312100Z AUTO 31005KT 270V340 CAVOK 19/12 Q1025 NOSIG=,,,,,,,,,,
0,41198099999,2023-01-01T00:00:00,25.112225,56.323964,46.32,"FUJAIRAH INTERNATIONAL, AE",FM-15,4,30.21,59,68,,,,,73.0,,,,6.15,,290,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET051METAR OMFJ 312000Z 29008KT CAVOK 20/15 Q1023 A3022=,,,,,,,,,,
0,41253099999,2023-01-01T01:00:00,23.4166666,57.4333333,322.0,"RUSTAQ, MU",FM-12,4,,55,63,,,,,75.0,,30.18,29.09,,58.0,90,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041253 36/// /0901 10172 20126 39851 40221 333 0E018 55300 25022 59015=,,,,,,,,,,
0,41257099999,2023-01-01T01:00:00,23.2544444,57.9275,417.0,"SAMAIL, MU",FM-12,4,,52,62,,,,,69.0,,30.17,28.73,,56.0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041257 36/// /0000 10168 20111 39730 40218 333 0E018 55300 20000 59018=,,,,,,,,,,
0,41194099999,2023-01-01T00:00:00,25.254997,55.364278,10.36,"DUBAI INTERNATIONAL, AE",FM-15,4,30.21,59,72,,,,,65.0,FEW:02 33,,,6.21,,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET057METAR OMDB 312000Z VRB03KT 9999 FEW033 22/15 Q1023 NOSIG=,,,,,,,,,,
0,41262099999,2023-01-01T01:00:00,22.35,56.4833333,170.0,"FAHUD AUT, MU",FM-12,4,,48,65,,,,,55.0,,30.19,29.6,,56.0,270,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041262 36/// /2705 10184 20091 30023 40223 333 0E017 55300 20000 59010=,,,,,,,,,,
0,41170399999,2023-01-01T00:00:00,25.2666666,51.6,3.96,"DOHA, QA",FM-12,4,,54,65,,,,9.0,69.0,,30.28,30.27,8.7,59.0,310,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05241169 42964 03105 10181 20122 30250 40254 333 59008=,,,,,,,,,,
0,41254099999,2023-01-01T01:00:00,23.0666667,57.6333333,1981.0,"SAIQ, MU",FM-12,4,,31,55,,,,,40.0,,,23.89,,43.0,70,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07241251 36/// /0705 10129 21005 38089 45614 333 0E010 553000 2///// 59006=,,,,,,,,,,
0,41196099999,2023-01-01T00:00:00,25.328575,55.51715,33.83,"SHARJAH INTERNATIONAL, AE",FM-15,4,30.24,59,64,,,,,83.0,,,,6.15,,250,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET051METAR OMSJ 312000Z 25001KT CAVOK 18/15 Q1024 NOSIG=,,,,,,,,,,
0,41258099999,2023-01-01T01:00:00,23.6333333,58.5666666,3.0,"MINA SULTAN QABOOS, MU",FM-12,4,,58,71,,,,,63.0,,30.16,30.16,,63.0,350,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07641258 26/// /3503 10218 20144 30212 40215 333 0E/// 55300 20000 59020 70000=,,,,,,,,,,
0,41263099999,2023-01-01T01:00:00,22.9122222,57.2572222,592.0,"BAHLA, MU",FM-12,4,,43,64,,,,,47.0,,30.14,28.44,,53.0,20,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041263 36/// /0203 10176 20062 39631 40206 333 0E021 55300 20000 59012=,,,,,,,,,,
0,41259099999,2023-01-01T01:00:00,23.2333333,57.2666666,2764.0,"JABAL SHAMS, MU",FM-12,4,,23,40,,,,,51.0,,28.68,21.21,,33.0,220,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07241259 36/// /2212 10046 21049 37184 49712 333 0E/// 553000 205022 59005=,,,,,,,,,,
0,41265099999,2023-01-01T01:00:00,22.8094444,58.4605556,469.0,"IBRA, MU",FM-12,4,,49,65,,,,,56.0,,30.14,28.43,,56.0,50,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041265 36/// /0501 10183 20092 39629 40205 333 0E021 55300 20000 59011=,,,,,,,,,,
0,41267099999,2023-01-01T01:00:00,22.6666666,59.4,11.0,"QALHAT, MU",FM-12,4,,57,71,,,,9.0,61.0,,30.17,30.14,,63.0,280,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05841267 36/// /2805 10217 20137 30205 40218 333 0E021 59020=,,,,,,,,,,
0,41268099999,2023-01-01T01:00:00,22.5333333,59.4833333,14.0,"SUR, MU",FM-12,4,,55,69,,,,,62.0,,30.15,30.01,,61.0,190,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041268 36/// /1903 10206 20130 30162 40210 333 0E020 55300 25022 59020=,,,,,,,,,,
0,41287099999,2023-01-01T01:00:00,20.8666666,58.25,34.0,"JOBA, MU",FM-12,4,,53,63,,,,,71.0,,30.18,30.06,,57.0,330,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041287 36/// /3305 10173 20119 30179 40221 333 0E021 55300 25022 59011=,,,,,,,,,,
0,41240099999,2023-01-01T00:50:00,26.2166666,56.25,4.0,"KHASAB PORT, MU",FM-15,4,30.21,57,64,,,,,78.0,,,,6.15,,VRB,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET063METAR OOKB 312050Z AUTO VRB02KT CAVOK ////// 18/14 Q1023 NOSIG=,,,,,,,,,,
0,41290099999,2023-01-01T01:00:00,19.6166666,57.6333333,40.0,"DUQM, MU",FM-12,4,,55,68,,,,,62.0,,30.21,30.14,,61.0,150,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07641290 26/// /1501 10202 20127 30205 40229 333 0E018 55300 20000 59008 70000=,,,,,,,,,,
0,41274099999,2023-02-04T01:00:00,21.383,57.05,135.0,"GHABA CENTRAL PRI, MU",FM-12,4,,59,69,,,,,71.0,,29.99,29.92,,63.0,40,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041274 36/// /0402 10205 20150 30132 40155 333 0E021 55300 20000 59014=,,,,,,,,,,
0,41275099999,2023-01-01T01:00:00,21.3833333,57.05,133.0,"QARN ALAM, MU",FM-12,4,,55,65,,,,9.0,68.0,,30.23,29.72,,59.0,160,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05841275 36/// /1605 10186 20126 30065 40237 333 0E022 59017=,,,,,,,,,,
0,41270099999,2023-01-01T01:00:00,22.3,59.8166666,43.0,"RAS AL HADD, MU",FM-12,4,,56,67,,,,,68.0,,30.17,30.02,,61.0,340,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041270 36/// /3415 10192 20131 30166 40216 333 0E021 55300 25022 59020=,,,,,,,,,,
0,41312099999,2023-01-15T16:00:00,16.9333333,54.0166666,25.0,"MINA SALALAH, MU",FM-12,4,,65,80,,,,,61.0,,29.97,29.86,,70.0,110,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041312 36/// /1105 10264 20183 30111 40150 333 0E/// 55300 25022 59015=,,,,,,,,,,
0,41217099999,2023-01-01T00:00:00,24.432972,54.651138,26.82,"ABU DHABI INTERNATIONAL, AE",FM-15,4,30.24,61,68,,,,,78.0,,,,6.15,,320,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET051METAR OMAA 312000Z 32003KT CAVOK 20/16 Q1024 NOSIG=,,,,,,,,,,
0,41276099999,2023-01-01T01:00:00,20.8,57.1166666,126.0,"UMZAMAIM, MU",FM-12,4,,54,66,,,,,67.0,,30.18,29.74,,59.0,80,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041276 36/// /0804 10188 20124 30070 40220 333 0E020 55300 27109 59014=,,,,,,,,,,
0,41264099999,2023-01-01T00:50:00,22.5,57.3666666,328.0,"ADAM AIRPORT, MU",FM-15,4,30.21,43,66,,,,,43.0,,,,6.21,,290,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET062METAR OOAD 312050Z AUTO 29007KT 9999 // NCD 19/06 Q1023 NOSIG=,,,,,,,,,,
0,41288099999,2023-01-01T01:00:00,20.675434,58.890467,19.5,"MASIRAH, MU",FM-12,4,,58,73,,,,9.0,58.0,,30.18,30.11,,64.0,70,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05841288 36/// /0710 10228 20142 30198 40220 333 0E022 59013=,,,,,,,,,,
0,41272099999,2023-01-01T01:00:00,23.8166666,57.2833333,39.0,"SUWAIQ, MU",FM-12,4,,52,64,,,,,66.0,,30.2,30.07,,57.0,240,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041272 36/// /2404 10176 20112 30182 40228 333 0E/// 55300 25022 59018=,,,,,,,,,,
0,41280099999,2023-01-01T01:00:00,23.5,58.4833333,105.0,"AL AMERAT, MU",FM-12,4,,57,66,,,,,73.0,,30.18,29.82,,61.0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041280 36/// /0000 10190 20140 30097 40220 333 0E019 55300 20000 59021=,,,,,,,,,,
0,41494099999,2023-06-29T00:00:00,12.6333333,53.9,47.0,"SOCOTRA, YM",FM-12,4,,82,,,,-0.06,2.0,,SCT:04s 18,29.82,,0.43,,30,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06441499 41107 10316 20277 40099 52020 70200 82200 333 569// 84818=,,,,,,,,,,
0,41438099999,2023-05-31T12:00:00,14.1333333,44.3666666,2692.0,"AL SADDAH, YM",FM-12,4,,47,69,,,,,47.0,SCT:03 30 SCT:03 59,,,6.21,,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041438 42560 61608 10203 20086 3//// 48/// 83290 333 5//// 83830 83356=,,,,,,,,,,
0,41506099999,2023-03-15T20:00:00,35.85,71.8333333,1500.0,"CHITRAL, PK",FM-12,4,,35,59,,,,9.0,41.0,,,25.01,1.24,47.0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05841506 22995 00000 10150 20018 38471 48470 333 59018 60007=,,,,,,,,,,
0,41452099999,2023-01-24T12:00:00,14.0,44.3333333,1920.0,"IBB, YM",FM-12,4,,50,72,,,,9.0,45.0,SCT:03 25,,23.98,6.21,59.0,150,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06441452 42560 31505 10225 20099 38122 48527 83800 333 59005 83825=,,,,,,,,,,
0,41504099999,2023-01-03T14:00:00,36.1666666,73.4,2156.0,"GUPIS, PK",FM-15,4,,7,43,,,,,22.0,,,,0.62,,180,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET043METAR OPXB 030900Z 18002KT 1000 NSC 06/M14=,,,,,,,,,,
0,41518099999,2023-07-01T02:00:00,35.6666666,74.6333333,1470.0,"BUNJI, PK",FM-12,4,,52,87,,,,,30.0,SCT:03 39 BKN:05 118,,,2.49,,180,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08241518 22696 71806 10306 20113 38/// 48/// 83520 333 56990 5//// 60007 83640 85462=,,,,,,,,,,
0,41292099999,2023-01-01T01:00:00,22.5166666,58.1166666,378.0,"AL MUDHAIBI, MU",FM-12,4,,53,64,,,,,68.0,,30.16,28.89,,58.0,260,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041292 36/// /2603 10180 20119 39783 40213 333 0E023 55300 25022 59012=,,,,,,,,,,
0,41523099999,2023-03-15T20:00:00,34.7333333,72.35,951.0,"SAIDU SHARIF, PK",FM-12,4,,48,69,,,,9.0,47.0,,,26.72,1.24,57.0,270,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05841523 22995 02704 10205 20088 39047 48482 333 59004 60007=,,,,,,,,,,
0,41437099999,2023-01-24T07:00:00,14.551322,46.826183,1097.28,"ATAQ, YM",FM-15,4,30.06,50,66,,,,,56.0,FEW:02 20,,,1.24,,130,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET051METAR OYAT 240400Z 13011KT 2000 FEW020 19/10 Q1018=,,,,,,,,,,
0,41295099999,2023-01-01T01:00:00,19.95,57.1,156.0,"YAALONI, MU",FM-12,4,,56,67,,,,,68.0,,30.17,29.63,,61.0,330,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041295 36/// /3304 10192 20132 30035 40217 333 0E019 55300 20001 5////=,,,,,,,,,,
0,41246099999,2023-01-01T00:50:00,24.4666666,56.65,2.0,"SOHAR MAJIS, MU",FM-15,4,30.18,55,66,,,,,68.0,,,,,,270,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET065METAR OOSH 312050Z AUTO 27004KT //// ////// 19/13 Q1022 RMK 1019=,,,,,,,,,,
0,41301099999,2023-01-01T01:00:00,20.05,56.3833333,146.0,"HAIMA, MU",FM-12,4,,53,66,,,,,63.0,,30.18,29.67,,59.0,130,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07041301 36/// /1303 10187 20114 30049 40219 333 0E020 55300 25022 59012=,,,,,,,,,,
0,41529099999,2023-03-15T20:00:00,34.0333333,71.9333333,329.0,"PESHAWAR, PK",FM-12,4,,62,73,,,,,67.0,FEW:02 39 SCT:04 98,29.76,28.65,2.49,66.0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08241529 22696 60000 10230 20165 39702 40079 82520 333 56990 59005 60007 82640 84460=,,,,,,,,,,
